user_id,survey_id,survey_item_index,filename,has_reply,emotion_1,emotion_2,video_id,mix,emotion_1_id,emotion_2_id,intensity_level,reply_dim_anger,reply_dim_happiness_joy,reply_dim_sadness,reply_dim_disgust,reply_dim_fear
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,15,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,7,7
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,16,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,0,0,7,7
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,17,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,6,0,0,7
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,18,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,4,8,0,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,19,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,2,8,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,20,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,7,0,4
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,21,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,8,8,0,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,22,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,8,0,4,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,23,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,9,4,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,24,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,0,8,2,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,25,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,7,0,0,0,4
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,26,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,0,1,0,0,9
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,27,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,0,2,0,8,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,28,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,9,9,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,29,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,8,7,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,30,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,8,0,2
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,31,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,2,0,8,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,32,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,6,8,0,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,33,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,9,0,4,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,34,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,9,0,3
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,35,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,9,0,2,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,36,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,3,4,0,0,0
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,37,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,0,8,4
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,38,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,6,0,6
Emotest8836,0ab421f8bbd3bad9b3d6e0e429b7fb834a411788fef6a3276ba499a91be29c4c,39,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,7,0,0,2,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,0,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,0,7,5,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,1,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,10,6
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,2,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,0,8,0,0,8
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,3,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,4,10,0,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,4,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,10,0,0,7,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,5,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,9,0,10,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,6,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,4,10,0,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,7,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,8,10,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,8,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,5,9
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,9,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,6,0,0,0,10
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,10,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,8,0,6,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,11,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,10,0,6,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,12,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,6,0,10,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,13,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,10,0,0,6,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,14,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,8,0,0,0,6
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,15,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,0,7,0,0,5
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,16,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,9,9,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,17,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,10,0,9,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,18,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,10,0,3,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,19,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,10,0,4
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,20,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,4,0,10
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,21,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,10,0,0,3
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,22,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,5,0,5
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,23,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,9,7,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,24,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,10,8,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,25,A323_mix_ang_fea_5050.mp4,1,anger,fear,A323,1,12,10,,10,0,0,0,4
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,26,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,10,0,0,5
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,27,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,7,0,0,5
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,28,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,9,0,0,0,5
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,29,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,10,0,0,0,4
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,30,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,10,5,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,31,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,8,9,0,0,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,32,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,9,0,0,2,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,33,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,8,5,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,34,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,6,0,0,8
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,35,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,0,0,3,0,10
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,36,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,0,0,3,8
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,37,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,9,0,0,9
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,38,A72_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A72,1,35,33,,0,10,0,7,0
Emotest7353,10a58203ebde99d7a97b71ebd36aff1ff9484cef6506b7ff35d61c26fb768f82,39,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,0,0,0,7,3
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,0,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,10,0,0,4,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,1,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,1,0,7,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,2,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,0,0,6,6,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,3,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,1,0,6,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,4,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,5,4,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,5,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,3,0,2
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,6,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,1,0,5
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,7,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,5,1,0,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,8,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,6,0,1,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,9,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,2,0,0,0,5
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,10,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,2,0,0,2,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,11,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,0,0,6,0,1
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,12,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,0,0,0,3,4
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,13,A323_mix_ang_fea_5050.mp4,1,anger,fear,A323,1,12,10,,5,0,0,0,1
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,14,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,3,0,0,5
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,15,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,0,2,0,0,7
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,16,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,2,2,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,17,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,8,1,0,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,18,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,7,0,1
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,19,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,0,7,5,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,20,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,5,0,0,0,5
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,21,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,3,0,0,5
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,22,A72_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A72,1,35,33,,0,3,0,4,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,23,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,4,3,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,24,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,3,0,0,5
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,25,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,4,0,0,0,4
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,26,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,0,0,1,6,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,27,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,3,0,4,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,28,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,7,7,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,29,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,0,7,1
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,30,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,2,5,0,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,31,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,2,0,0,2,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,32,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,5,5
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,33,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,3,0,1,0,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,34,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,0,3,0,1
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,35,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,0,0,1,0,7
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,36,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,3,7
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,37,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,4,0,1,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,38,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,8,0,1,0
Emotest3732,14236e899965328423d314069b2f020fb32f296114e1064c39a2002d97ddcf32,39,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,3,6,0,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,0,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,5,5,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,1,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,0,6,0,0,4
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,2,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,0,0,4,6,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,3,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,8,0,6,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,4,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,7,0,5
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,5,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,6,6
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,6,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,7,0,0,6
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,7,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,7,7,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,8,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,8,0,0,7
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,9,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,6,7,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,10,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,4,0,0,8,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,11,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,8,8,0,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,12,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,8,7,0,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,13,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,8,0,8,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,14,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,7,8,0,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,15,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,0,8,8,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,16,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,10,0,0,0,9
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,17,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,10,0,0,0,9
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,18,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,7,0,0,7,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,19,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,9,0,7
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,20,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,10,10,0,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,21,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,0,8,0,7
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,22,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,9,9
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,23,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,9,0,6,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,24,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,0,0,6,7
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,25,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,6,0,0,0,9
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,26,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,0,0,8,0,8
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,27,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,0,0,0,7,7
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,28,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,7,0,0,7
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,29,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,7,0,0,4,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,30,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,7,0,6
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,31,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,9,0,8,0,0
Emotest8996,15036698fbd7354fb0e6024a12c11f0c74b9c5db676cda32bbfaa14379ba4034,32,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,9,0,0,0,6
